tweet_id_customer,customer_text,clean_text,support_reply
1171327,"@AmazonHelp Have already done, pls check and revert","Have already done, pls check and revert","@395483 Thank you for confirming, we are working on it and will get back to you soon with an update. ^SI"
323742,@AmazonHelp Hi! I have been charged £12.99 by 'AMAZON DIGITAL DWNLDS 866' and I have no idea what it might be for. Can you please help?,Hi! I have been charged £ . by 'AMAZON DIGITAL DWNLDS ' and I have no idea what it might be for. Can you please help?,"@193108 Hi there! With Twitter, we don't have access to account info. Please reach us here to address this: https://t.co/JzP7hlA23B ^JE"
2850702,"@AmazonHelp We sent a gift card to my daughters stepmother via Facebook messenger. She received it and tried to use it immediately, it was unusable","We sent a gift card to my daughters stepmother via Facebook messenger. She received it and tried to use it immediately, it was unusable","@792661 We're still here to help! With Twitter, we have no access to account or order information. Where was the Gift Card purchased from? i.e. Amazon, or a physical store? Please, let us know! ^JE"
1350304,"@AmazonHelp I really cannot believe I'm dealing with the same Amazon! I never had a bad a experience with Amazon before this, what happened?","I really cannot believe I'm dealing with the same Amazon! I never had a bad a experience with Amazon before this, what happened?","@434871 Apologies for any ordeal, Emad. Could you let us know what went wrong? We'd like to look into it. ^HD"
2290935,"@119625 guys please get this Telugu movie ""Pelli Choopulu"" on prime soon.","guys please get this Telugu movie ""Pelli Choopulu"" on prime soon.","@665428 Thanks for showing interest. We do not have an update on this yet. But we keep adding new content on a regular basis. Stay tuned to our website/app.

Abrar| Amazon Customer Service"
1513319,"@AmazonHelp No, I have received a message saying I’m banned for violating policy. Still getting messages to leave reviews for products I bought.","No, I have received a message saying I’m banned for violating policy. Still getting messages to leave reviews for products I bought.","@471148 Hmmm... that's odd. Did the email you received say that you were banned from a specific Amazon program, or banned from shopping? ^BL"
394040,@AmazonHelp Thanks for the response it's showing as out for delivery to my wife's workplace but they closed at 5:30pm so not going to arrive today now,Thanks for the response it's showing as out for delivery to my wife's workplace but they closed at :30pm so not going to arrive today now,@209352 Uh oh! Let's look into available options with you here: https://t.co/JzP7hlA23B We'd like to make sure you receive your order!^ML
2371293,@AmazonHelp Given the  details  many times.,Given the details many times.,@503038 You should've received an email from us in response to the details you shared earlier. Kindly check for our email and reply to it for further assistance. ^NR
197815,Lulz. I haven't received my parcel yet and @115850 are sending someone to collect it from me tomorrow.,Lulz. I haven't received my parcel yet and are sending someone to collect it from me tomorrow.,@162517 That's strange. Please report this here: https://t.co/vlvfJr4nN9 and we’ll check this out for you. ^NK
2311211,"@AmazonHelp Good morning, that link just brings me to the My Orders page.","Good morning, that link just brings me to the My Orders page.","@670298 Hi Kevin, here the correct link to contact our Customer Service: https://t.co/UxWalUDwUd. Have a nice day! ^MP"
2031105,@AmazonHelp @115821 @74770 what’s the point? Keep wasting my time on more tickets while your poor service reigns supreme? Just do your job,what’s the point? Keep wasting my time on more tickets while your poor service reigns supreme? Just do your job,"@499175 We do not have access to your account on Twitter. For the fastest resolution, please reach us directly via phone or chat. ^JR"
461251,@115821 Orders late...again....,Orders late...again....,"@526971 I'm sorry for the wait! Just to confirm, did we miss the delivery date in the confirmation e-mail? You can check here: https://t.co/HG6dStaxFN ^BH"
326686,@AmazonHelp this is the order info I have https://t.co/SMWPnogJes,this is the order info I have,"@193840 When you called, what order options did we give you? Did we ask you to wait until a certain day? ^DW"
2940256,"Day 22: of NO RESOLUTION. For those of my friends who were interested in the details, I haven’t received my offer product as promised, and they are not able to return or refund my main product too!! And dis is a high value purchase. @AmazonHelp @115821 @2005 @115850","Day : of NO RESOLUTION. For those of my friends who were interested in the details, I haven’t received my offer product as promised, and they are not able to return or refund my main product too!! And dis is a high value purchase.",@270214 Please respond to the email correspondence you've received from our team for any further assistance. ^SU
1303728,@AmazonHelp I emailed through the website on Saturday night. But I'll try that. It wasn't an option in the product!,I emailed through the website on Saturday night. But I'll try that. It wasn't an option in the product!,@262934 Please do and please let us know how it goes! ^RL
1319014,@AmazonHelp Output will be apparent on the app and website. I don't think you are concerned about the issue or say customer.,Output will be apparent on the app and website. I don't think you are concerned about the issue or say customer.,"@295989 I get your concern. As informed, our team will work on the issue internally. However, we will not be able to  1/2 ^HS"
2687483,@AmazonHelp It was finally sorted out. Twice in one week is not good,It was finally sorted out. Twice in one week is not good,@516359 I'm sorry about that but I'm glad to hear that we were able to get it all sorted out for you! Please let us know if you have further questions or concerns. We're here to help! ^SM
2864688,My package was said to be here today. What is going on @115821 @118706,My package was said to be here today. What is going on,@795683 I'm sorry you haven't received your package yet! What does your current tracking show? The carrier's site may have more information as well. You can see your basic delivery status here: https://t.co/NUqoHKrv80 ^AM
1483556,@AmazonHelp It was delievered today. Thanks!,It was delievered today. Thanks!,@464513 Glad to know that you have received the product. Please do keep us posted if there is any concern. ^JS
1192271,@AmazonHelp This is very odd. It's already 4 PM IST and the winners list page still contains the 25th August quiz winners. Will it be declared today?,This is very odd. It's already PM IST and the winners list page still contains the 25th August quiz winners. Will it be declared today?,"@328925 We are on it, the winners should be announced soon. ^MP"
1243338,@115821 shipped me gas it leaked all over the box and in my house. Probably need a new shipment https://t.co/5JGGyxmayi,shipped me gas it leaked all over the box and in my house. Probably need a new shipment,@411684 Oh no! I'm sorry about this fuel leak! Please contact us here via phone or chat: https://t.co/QeEingCrW6 ^BE
475150,@AmazonHelp No cause my account is still on hold,No cause my account is still on hold,"@228071 When you select this link, do you see an option to ""skip sign in"": https://t.co/EX49mQ0zOx? If you do not see this option, please try using a device with a full web browser, like a PC, mac, or notebook. ^JR"
1226571,@AmazonHelp I already did that. Got a revert on mail but not on call.,I already did that. Got a revert on mail but not on call.,"@404398 Please write back to the email you've received from our team, requesting for a call back and we'll get back to you. ^SQ"
1101903,@AmazonHelp 2/2 but I really need it tomorrow is there any changes I could get it delivered tomorrow too ?,/ but I really need it tomorrow is there any changes I could get it delivered tomorrow too ?,@380006 Two-Day Shipping refers to transit time in business days! We can check the available options here: https://t.co/JzP7hlA23B ^ME
2979600,Worst service by @115850  Returned 2 prouducts around 14 days ago but @149473 doesn't came to receive till now @120781 (1) https://t.co/CrL6zWWJnl,Worst service by Returned prouducts around days ago but doesn't came to receive till now ( ),"@821740 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is visible to the public. (2/2) ^VM"
554646,@115821 Don’t know why I bother to pay prime really... not the first time this has happened! @AmazonHelp,Don’t know why I bother to pay prime really... not the first time this has happened!,"@249446 I'm sorry for the frustrating experience this has been for you; to confirm, who was the carrier listed for this order: https://t.co/Y5jpI9gRhE? ^WM"
2273481,@AmazonHelp Hello. While I'm logged in I can't find anything on amazon website. In incognito mode search works perfectly. Seems like a bug. How can I resolve that?,Hello. While I'm logged in I can't find anything on amazon website. In incognito mode search works perfectly. Seems like a bug. How can I resolve that?,@661306 Hi- Can you explain further? Is there a particular item you are looking for? Are you getting an error message? ^NV
1871744,When it comes to slow delivery @115850 is gem,When it comes to slow delivery is gem,@337616 Seems like you had an unpleasant experience. Could you elaborate on your concern? ^KA
460069,"Opened my order of two $4 shirts, surprise! Two Amazon fire HD8 with Alexa. @116062 I didn't buy these but I can make out an Elizabeth in Granville (?) Ohio who did. https://t.co/IAxrvGtTzS","Opened my order of two $ shirts, surprise! Two Amazon fire HD8 with Alexa. I didn't buy these but I can make out an Elizabeth in Granville (?) Ohio who did.",@224316 Uh oh! I'm sorry for the mix up. We'd like to help! Please reach out to us via phone or chat here: https://t.co/Y5jpI9gRhE ^AJ
1735428,"@AmazonHelp @115850 @115821 
ORDER # 405-1080041-4915538
What shitty Job guys, pathetic https://t.co/tK988ynEBW","ORDER # - - What shitty Job guys, pathetic","@524014 Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^HA"
2551315,"@AmazonHelp As seen here (No.7), @115850 handles all queries for items fulfilled by Amazon, then why is CC asking me to contact cloudtail directly https://t.co/BdDTCQvNe7","As seen here (No. ), handles all queries for items fulfilled by Amazon, then why is CC asking me to contact cloudtail directly",@724548 Apologies for the trouble. Could you confirm if you've filled in the details in the link provided earlier? ^RB
382872,@AmazonHelp I hv rcvd a cnfrmn that I m gng to get my order delvr tdy evn thgh delvr boy cnfrms the sme.but in evng u pstpne d sme.odr no 118107439606,I hv rcvd a cnfrmn that I m gng to get my order delvr tdy evn thgh delvr boy cnfrms the sme.but in evng u pstpne d sme.odr no,"@206733 Please don’t provide the order details, we consider it to be personal info. Our Twitter page is visible to public. 2/2 ^MA"
1078219,@AmazonHelp whatever happened to actual two day shipping? How come it's 5 day?,whatever happened to actual two day shipping? How come it's day?,@374356 Two-Day Shipping refers to the transit time once an item is dispatched. Have we missed the delivery date given at checkout? ^VB
786137,"@116090 Amazon these days either delayed the offer or forget it, Order Confirmation

Order #701-4422301-9926630","Amazon these days either delayed the offer or forget it, Order Confirmation Order # - -","@307539 Hi, we suggest not sharing order# here. Is the order currently delayed? ^JJ"
111775,"Are @115830 kidding me right now?! Don’t get my parcel, signature has been forged and one of their customer service advisors hung up on me 😡","Are kidding me right now?! Don’t get my parcel, signature has been forged and one of their customer service advisors hung up on me 😡",@140828 I'm sorry to hear about this experience! This is not the level of service we strive for. Was the parcel supposed to be delivered today? ^TR
2464836,"@AmazonHelp Hi, is there a way to report a bug on @119625?","Hi, is there a way to report a bug on ?","@705399 Sorry for the trouble with resetting the password, Nikhita. We'd like to take a closer look. 1/2 ^HD"
1731204,Amazon is 3rd class company never go for it @115850 Go for flipkart indian company !!,Amazon is 3rd class company never go for it Go for flipkart indian company !!,@523083 Seems like you had an unpleasant experience. Could you please let us know what went wrong? We’ll fix it for you. ^SY
22221,"@AmazonHelp worst service experience in last 3 months, delivery boy is so unprofessional &amp; absurd in talking as if he is doing favour for me","worst service experience in last months, delivery boy is so unprofessional &amp; absurd in talking as if he is doing favour for me","@120853 We're sorry about your delivery experience, Someshwar. Please report this here: https://t.co/vlvfJr4nN9. We'll investigate. ^HK"
1447952,@AmazonHelp Yes. They said they’ll deliver when they can. I live about an hour north of your biggest hub and can’t get packages delivered timely!,Yes. They said they’ll deliver when they can. I live about an hour north of your biggest hub and can’t get packages delivered timely!,"@456015 We'd like to look into these issues with you via phone, here: https://t.co/hApLpMlfHN Please keep us posted! ^LB"
2824003,Who is taking us for a fool? Well you can figure it out. @115821 @122986 @115850 https://t.co/DLGdXwDJoH,Who is taking us for a fool? Well you can figure it out.,@786830 Thank you for flagging this to us. I'll be sure to forward the feedback to the concerned team internally. ^AP
1085128,Hey @AmazonHelp why my @115821 account is locked? I cannot access it neither can I access @116935 account?,Hey why my account is locked? I cannot access it neither can I access account?,@375963 Oh no!  Have you received an email from one of our Account Specialists?  ^CH
2298181,@AmazonHelp still there were no respond from your side neither a message neither a call or anything else...that's how amazom keeps the promise,still there were no respond from your side neither a message neither a call or anything else...that's how amazom keeps the promise,@667121 Apologies for the delay. Could you please confirm if you've shared the details in the link provided above? ^MO
2529270,@AmazonHelp No it doesn't help. My phone isn't open to International calling!,No it doesn't help. My phone isn't open to International calling!,"@484670 Hello, please fill in the link provided and we will reach out to you as soon as possible:https://t.co/mk7tow11c4 ^CR"
2644962,HOW CAN YOU FAIL TO DELIVER PACKAGES TO YOUR OWN LOCKERS @AmazonHelp https://t.co/etlhQi5BZj,HOW CAN YOU FAIL TO DELIVER PACKAGES TO YOUR OWN LOCKERS,@746265 I'm sorry this happened! We're here to help you. Can you confirm the carrier: https://t.co/vix0CEBCpn? ^SE
151976,@AmazonHelp hi i maked order #112-7358100-5969826 but now i can't see it in my orders list what is the problem,hi i maked order # - - but now i can't see it in my orders list what is the problem,@150730 Sorry for the trouble! Have you received any e-mail correspondence regarding this order? Please be sure to check your junk and spam folders. ^BG
1553231,@AmazonHelp I never received any info Spent all week contacting you guys. All promising it would arrive day after day! No1 is telling me whats going on,I never received any info Spent all week contacting you guys. All promising it would arrive day after day! No1 is telling me whats going on,@165089 What were you advised when you contacted us? ^MC
909900,@AmazonHelp My packages were ordered two days ago and are supposed to be delievered today. Now it shows estimated delievery before Oct 25th.,My packages were ordered two days ago and are supposed to be delievered today. Now it shows estimated delievery before Oct 25th.,"@336125 To confirm, who is the carrier for your orders? If unsure, please check here: https://t.co/tNwLsmXeh9."
2978195,"@AmazonHelp @115821 Get your boy, Mike. Completely unhelpful. https://t.co/EvMuusNcjL","Get your boy, Mike. Completely unhelpful.","@821369 I'm sorry for the trouble! We'd like to help. Without providing any personal or account information, please let us know what's going on. ^LR"
1225728,@AmazonHelp Have submitted the details but didn't get any call from https://t.co/ZbTVHc2UvD,Have submitted the details but didn't get any call from,@407556 your details from the link above and we will assist you accordingly. (2/2)^HR
2758975,"@AmazonHelp 
All I have shared is FBA dispatch details.Customer service is not helping.",All I have shared is FBA dispatch details.Customer service is not helping.,@384512 Apologies for any inconvenience. Please share your details here: https://t.co/beaaDlIL5C and we shall get back to once we have your details. ^SC
2292283,"@115830 I find it disgusting how I pay for prime services, have had notifications saying my parcels have been delivered and handed to the","I find it disgusting how I pay for prime services, have had notifications saying my parcels have been delivered and handed to the",@665701 Oh no! Let's try these steps: https://t.co/qEko9oeY4X. Keep us posted! ^EZ
1209142,@AmazonHelp I am not a Prime member,I am not a Prime member,@403859 You may be signed up on https://t.co/nUUp5MLhYl - https://t.co/nlCTQRMDAV ^KM
1059266,"@115821 im sitting at home on my couch how are you going to say ""delivery attempted"".... you didnt attempt anything","im sitting at home on my couch how are you going to say ""delivery attempted"".... you didnt attempt anything",@370091 I'm so sorry that we didn't get you order to you! Can you tell me the status &amp; carrier? Check here: https://t.co/Y5jpI9gRhE ^FR
1720455,"@115850  I have recharged using Amazon for my jio number, when will I get cashback.","I have recharged using Amazon for my jio number, when will I get cashback.","@481180 Abhishek, you may check the details of your cash back here: https://t.co/PjiHTF1YXc ^JC"
553390,@AmazonHelp Yes and spoke to an agent via chat. Wait and see was the response...,Yes and spoke to an agent via chat. Wait and see was the response...,@249059 Who is the carrier listed for the order: https://t.co/hApLpMlfHN ^DO
2646199,@AmazonHelp Thanks!  It says USPS #940011__credit_card__,Thanks! It says USPS #940011__credit_card__,@189249 I'm sorry you haven't received your package yet! Please reach out directly to us via phone/chat here: https://t.co/hApLpMlfHN so that we can take a closer look. ^TN
2279453,@AmazonHelp Nothing found although details are correct.,Nothing found although details are correct.,"@260116 Can you confirm if the lists are set to public or shared? If they are not please change them through the list settings option. If they are, or still will not display after the settings have changed please reach out to us here: https://t.co/JzP7hlA23B ^LJ"
2969441,"@AmazonHelp Just emailed them, hopefully I can get the items replaced quickly!","Just emailed them, hopefully I can get the items replaced quickly!",@580636 Excellent! Let us know if you have any future questions or concerns! 😊 ^ML
910618,@AmazonHelp I have already provided you please check,I have already provided you please check,"@336286 Thanks for the update, we'll check and get back to you at the earliest. ^HA"
163470,@116618 is a nightmare get it together,is a nightmare get it together,"@153811 Hi Kimberly, will you let us know more about what's going on? We'd like to try to help! ^AB"
2944253,@115821 Have I told you how much I love you today?,Have I told you how much I love you today?,@813351 Not today Debbie! 💌 What has prompted this lovely compliment 😁? ^TP
1230281,Can @115821 stop with the 2 day shipping thing? It's always 3-5 days. What exactly am I paying for #Amazon?! 👎🏻🙄,Can stop with the day shipping thing? It's always - days. What exactly am I paying for #Amazon?! 👎🏻🙄,"@408546 I'm sorry that you're having a poor experience w/us Chris! Is an order late? If so, what's the status? https://t.co/Y5jpI9gRhE  ^FR"
2602929,Hey @115830 I have rescheduled my delivery twice because the driver has gone right next to my house and “had issues coming to the property”. I just watched the driver go from 50m from my house to about a mile away on the map. I was standing outside to ensure delivery,Hey I have rescheduled my delivery twice because the driver has gone right next to my house and “had issues coming to the property”. I just watched the driver go from 50m from my house to about a mile away on the map. I was standing outside to ensure delivery,@736614 I understand the frustration this has caused. Have you contacted us regarding the late shipment: https://t.co/aaDyEz1VgE? ^CC
2393517,@AmazonHelp Thanks TH. It was a Marketplace sale so I've contacted the seller via the link you gave 🤞🏻,Thanks TH. It was a Marketplace sale so I've contacted the seller via the link you gave 🤞🏻,@689147 You're welcome. Do keep us updated. We are always here to help. ^CR
1605628,@AmazonHelp To use Amazon Prime for 20% off but you don't honor it on digital items.,To use Amazon Prime for % off but you don't honor it on digital items.,"@492534 I can understand that's frustrating. For more on terms &amp; conditions, you can view them here: https://t.co/9bnVEoG1Hp ^RM"
155146,"Hey @115821 / @AmazonHelp, when a sale on a specific item says it is continuing for another 20+ hours, I kinda expect it to do so, instead of going away completely 3 hours later.","Hey / , when a sale on a specific item says it is continuing for another + hours, I kinda expect it to do so, instead of going away completely hours later.",@151579 Deals are available until either the promotion period for the deal expires or all the available inventory is claimed.  ^AF
2465579,@AmazonHelp My account Yasser. __email__,My account Yasser. __email__,"@705575 Kindly reach out to our support team here: https://t.co/vlvfJr4nN9 and we'll assist you accordingly. Also, don't provide your order details, as we consider it to be personal information. Our Twitter page is visible to the public. ^AU"
1777501,@AmazonHelp I’m trying to make a prime order but says my phone number is invalid. ???,I’m trying to make a prime order but says my phone number is invalid. ???,"@299925 Hi, are you getting that error message when trying to log in?^MA"
1311313,@AmazonHelp I am in call with your support team. They say offer is not available now. Seriously? No value to a customer?,I am in call with your support team. They say offer is not available now. Seriously? No value to a customer?,"@426423 I get your concern, Pranav. The availability of Exchange Offer for a product depends on several factors such as whether 1/3^KH"
1305569,"@AmazonHelp Hey, I had two preorders mysteriously cancelled, and I was never informed. Why? #111-5931192-8168262  #111-8764705-3192236","Hey, I had two preorders mysteriously cancelled, and I was never informed. Why? # - - # - -","@425093 (2/2) For your security, we recommend that you not include account information (like order numbers) on social media. Thanks. ^SE"
498411,"@AmazonHelp Yes, I had issues with an order who's delivery date was extended by 3 weeks. I've had delivery issues with most of my last few orders. Customer Service reps try to placate me with Amazon credit, but I shop online for the convenience of timely delivery so that isn't much help.","Yes, I had issues with an order who's delivery date was extended by weeks. I've had delivery issues with most of my last few orders. Customer Service reps try to placate me with Amazon credit, but I shop online for the convenience of timely delivery so that isn't much help.",@233978 Absolutely. You shouldn't feel any inconvenience when placing an order online and I'm terribly sorry for the delivery troubles. Who was the carrier for these orders? Please check here: https://t.co/PyACxvY8Qo ^FD
2358863,@117093 will you come and pick up the coolers that dropped off my food? I don't want to store them in my apt until my next order... and they've been sitting in my building lobby for a few days now.,will you come and pick up the coolers that dropped off my food? I don't want to store them in my apt until my next order... and they've been sitting in my building lobby for a few days now.,@681266 We most certainly can set that up! Let's do that together here: https://t.co/KD3NobE0J7 ^JZ
516601,Ugh still waiting on my @115821  stuff that was suppose to arrive on tuesday but @115817 is lagging it,Ugh still waiting on my stuff that was suppose to arrive on tuesday but is lagging it,@239070 I'm sorry your order hasn't arrived! Have we been able to provide a new estimated delivery date here: https://t.co/Y5jpI9gRhE? ^TN
1710830,"@115821 Go figure, 2 items didn’t arrive today even tho they were guaranteed for today. Guaranteed delivery date or Amzl US needs to be fixed!!!","Go figure, items didn’t arrive today even tho they were guaranteed for today. Guaranteed delivery date or Amzl US needs to be fixed!!!",@381837 I'm sorry the packages haven't arrived! What is the current status of the order? You can check here: https://t.co/q4LAMZ3tbE ^AY
1095831,@115850 2 times out for Dilevery 😊wrong number in SMS. And attempted Delivery in future time or midnight ???? Kiya huwa hai @115821 ko 🤔🤔 https://t.co/qt2gYuOMWu,times out for Dilevery 😊wrong number in SMS. And attempted Delivery in future time or midnight ???? Kiya huwa hai ko 🤔🤔,@378599 personal information. Our Twitter page is public.​ 3/3 ^EM
1592081,@AmazonHelp Yes we have done all that. Is there any way of knowing where the delivery driver left it,Yes we have done all that. Is there any way of knowing where the delivery driver left it,@489397 Who was the carrier for this order? You can find this information listed here: https://t.co/Y5jpI9gRhE ^WM
752945,@AmazonHelp That would be appreciated. Thanks,That would be appreciated. Thanks,@297352 You're welcome. Do keep us posted for any further concerns. ^SG
599054,"@AmazonHelp Ive tried the 'contact us' function. Assumed issue was sorted after 1st call, it wasn't. After 2nd call, I'm waiting on a Supervisor calling me back. #nothopeful","Ive tried the 'contact us' function. Assumed issue was sorted after 1st call, it wasn't. After 2nd call, I'm waiting on a Supervisor calling me back. #nothopeful","@260867 Keep us updated on the call back, David. ^AB"
1033045,@AmazonHelp It's obviously a coding /design fault,It's obviously a coding /design fault,@364417 We'd like to take a closer look at this with you. Please reach us via phone/chat here: https://t.co/JzP7hlA23B ^KP
2305757,@AmazonHelp All the customer service offered was a small discount off the full price. That doesn’t solve anything! 6/6,All the customer service offered was a small discount off the full price. That doesn’t solve anything! /,"@590013 Thank you for letting us know. I can understand how frustrating this experience is! You can return it to us here: https://t.co/S5V1YbbpwT and re order it if it's still available. 

Please leave us packaging feedback as well, here: https://t.co/M74rvaLfWt ^DW"
1408161,"@AmazonHelp Order was due 10-25, still no package. It has my sons halloween costume now it says canceled. Have talked to 4 managers all can’t help","Order was due - , still no package. It has my sons halloween costume now it says canceled. Have talked to managers all can’t help",@447302 Sorry for the inconvenience! When the item was canceled where you provided a reason via e-mail or while on the phone? ^LS
2318663,@AmazonHelp @115851 @115850 Done. But it's better if you cancel my order and process for refund.I shop on Amazon for convenience &amp; this isn't very convenient. Moreover your delivery executive forged my signature to show the package as one day delivery and you've no resolution mechanism.,Done. But it's better if you cancel my order and process for refund.I shop on Amazon for convenience &amp; this isn't very convenient. Moreover your delivery executive forged my signature to show the package as one day delivery and you've no resolution mechanism.,@672123 We've received your details. We're looking into the issue and shall get back to you soon. ^SH
2549865,@AmazonHelp fuck off!!  To your department who doesn’t really bothers and you people good for nothing except giving fake hopes!!,fuck off!! To your department who doesn’t really bothers and you people good for nothing except giving fake hopes!!,@716386 will communicate with you very soon. ^MP 2/2
2969547,@115821 so much for next day delivery for prime. Can't believe we pay for this crap every month. Ridiculous,so much for next day delivery for prime. Can't believe we pay for this crap every month. Ridiculous,"@225404 I'm sorry for the disappointment, Heath. We'd like to help if we can! Has the delivery date updated any on the order page here: https://t.co/hApLpMlfHN ^AJ"
627323,@AmazonHelp Delivery boy not picking up the call. Agn same experience with @115850 pathetic service continues No control on wat u r doing @115851,Delivery boy not picking up the call. Agn same experience with pathetic service continues No control on wat u r doing,@268571 I'm sorry about that. Request you to write back to the email you've received from our social (1/2) ^GK
2397222,"@115850 I have a problem with my order but I am unable to reach you on your helpline, you guys keep calling me back from your UK helpline. Chat doesn't work either! HELP.","I have a problem with my order but I am unable to reach you on your helpline, you guys keep calling me back from your UK helpline. Chat doesn't work either! HELP.",@689940 Apologies for the inconvenience. We'd like to help. Kindly share your details here: https://t.co/cQVomR1pWz and we'll assist you further. ^KH
1953382,@AmazonHelp When will i receive the email?,When will i receive the email?,"@579937 Just to clarify - was there only 1 order that was charged twice ? If so, rather than a refund, it may be an authorisaiton charge that needs removing: https://t.co/5zE4QUctGs  ^TD"
63132,@115821 @AmazonHelp @120319 @734 @3544 @130474 @120320 @115851. No repsonse from amazon yet. Pathetic services,. No repsonse from amazon yet. Pathetic services,@130473 We've responded to your query via DM. Please check. ^HD
1041105,@AmazonHelp what happened? why you make us wait for Refund? Why your customer satisfaction worst?,what happened? why you make us wait for Refund? Why your customer satisfaction worst?,@366246 I apologize for the delay in resolving this issue. Please reply to the email sent to you by our team. We'll help you. ^PJ
2807509,"@AmazonHelp @121284 @115833 @115850 When is drop in feature going to be available for India? I have echo dot and echo plus, cannot drop in to each other.","When is drop in feature going to be available for India? I have echo dot and echo plus, cannot drop in to each other.",@449294 We are working on the Echo devices for India for various services and skills available on the device. Please stay tuned to us for further update. ^SF
820096,@AmazonHelp and puma casual sneakers😍😍❤is lub,and puma casual sneakers😍😍❤is lub,@315354 A new phone! That's awesome. And the sneakers makes us wonder if you're a sports fan? ^SQ
2875062,"burned again by @115821 prime. 4th time this month. critical package schedule today. No show. reschedule for later. Buying locally, canceling order.","burned again by prime. 4th time this month. critical package schedule today. No show. reschedule for later. Buying locally, canceling order.",@357781 I'm sorry your package wasn't delivered. Can you let us know what's the status of the tracking and who the carrier is?  https://t.co/Y5jpI9gRhE  ^LL
180545,"@AmazonHelp waiting for pick up of return since 25/10 
Ordered no (405-0503267-5750730)",waiting for pick up of return since / Ordered no ( - - ),"@158451 I understand your concern about the pickup of your order. Please call us here: https://t.co/vlvfJr4nN9 &amp; we'll be glad to help you. Also, please don't provide your order details, we consider it to be personal info. Our page is visible to the public. ^SF"
2807272,@AmazonHelp I've tried the email form hopefully that gets through to someone,I've tried the email form hopefully that gets through to someone,@782928 Please keep us posted on the response. We want to make sure this is looked into. Or you can contact us on our international number (charges may apply): +44 203 356 6212 ^EP
367432,"@AmazonHelp Have shared the details, expect it to be resolved soon..","Have shared the details, expect it to be resolved soon..",@203039 We've received your details successfully. Our team is currently working on it and will revert to you soon.^RS
2532795,@AmazonHelp No. Nothing received this morning after finding out about this screw up and after my call with the help line.,No. Nothing received this morning after finding out about this screw up and after my call with the help line.,"@720617 Hi, please get in touch with us here: https://t.co/oGDklGgbCZ &amp; we'll look into this for you. ^TS"
2371430,"@115821 @AmazonHelp , what has happened to your company? 4 out 4 consecutive deliveries missed the garaunteed delivery date. No option on app but the useless chat that resolves nothing. Will be shopping elsewhere. Hello @Walmart app.",", what has happened to your company? out consecutive deliveries missed the garaunteed delivery date. No option on app but the useless chat that resolves nothing. Will be shopping elsewhere. Hello app.",@380430 I'm sorry to hear that we haven't been meeting your expectations! Have you noticed this more with a specific carrier? ^SA
2845648,@115830 what's going on? One day delivery is not Thursday. That's 2 to 3 days. Bought from @209420 instead.,what's going on? One day delivery is not Thursday. That's to days. Bought from instead.,"@791515 During this busy period, some deliveries may take slightly longer than usual. As always, please see your up-to-date delivery date at checkout, which provides our most accurate estimate of delivery date: https://t.co/HOUtIoF7uh ^AF"
1937578,@AmazonHelp @115821 Who should I contact for help with packages I believe to have been stolen?,Who should I contact for help with packages I believe to have been stolen?,"@576392 We'd like to look into this for you. At your earliest convenience, please contact us here: https://t.co/hApLpMlfHN

- Liz I"
2427488,@AmazonHelp is this typical for a driver to do? I have a front and back door it could have been left at. Had I waited one minute longer to go grab the mail it would have been smashed. I only went out because I heard his door slammed and thought it was on my front porch. https://t.co/rZ8pxUTXvr,is this typical for a driver to do? I have a front and back door it could have been left at. Had I waited one minute longer to go grab the mail it would have been smashed. I only went out because I heard his door slammed and thought it was on my front porch.,"@697007 This is not the experience we expect for our customers, Allison. When you get a moment, please provide additional details here, as a specialist would like to review further: https://t.co/2J1EINaz7N ^FD"
910725,"@115850 My order for Redmi4 #171-8254972-9881101 despatched thru Aramex tracking #43352377644 has been returned to Amazon, suggest action","My order for Redmi4 # - - despatched thru Aramex tracking # has been returned to Amazon, suggest action",@336304 I'm sorry about the issue with the delivery. Kindly share your details here: https://t.co/beaaDm0muc (1/2) ^GK
1791080,@AmazonHelp Sir Please tell us status of order id 402-0247294-1841924,Sir Please tell us status of order id - -,"@538012 I understand your concern regarding the status of the order. However, Twitter being a Social Media Platform we won't be able to check your order/account details. Please reach out to us here: https://t.co/vlvfJr4nN9 and we will help you. 1/2 ^AH"
1414462,@AmazonHelp Please just start leaving things at the door instead of the leasing office!,Please just start leaving things at the door instead of the leasing office!,@448708 I'm sorry to hear this is happening. We want to submit carrier feedback. Please contact us here: https://t.co/hApLpMlfHN ^AY
224189,"@AmazonHelp Evry dtl hs bn snt. Prsnl flwup ws asrd by mail, aftr 2 days cm 2 know pkg ws lost. That 2 bcz I cald. I dnt wnt anothr flwup, only my ordr.","Evry dtl hs bn snt. Prsnl flwup ws asrd by mail, aftr days cm know pkg ws lost. That bcz I cald. I dnt wnt anothr flwup, only my ordr.",@169570 and we'll get back to you soon. (2/2)^AP
985202,Hey @115850 ordered two sets of diyas but received only one set... Tell me what to do.. I want second set,Hey ordered two sets of diyas but received only one set... Tell me what to do.. I want second set,@169989 I'm sorry you received an incomplete order. Please report this to our support team here: https://t.co/Okud0Wldnk and we'll 1/2 ^SH
